Iterations,Function Calls,Execution Time (s),Total Execution Time (s),Execution Memory (KB),Total Execution Memory (KB),CPU Usage (%),Memory Usage (MB),Memory Usage (%),Available Virtual Memory (MB),Swap Usage (MB),Swap Usage (%),Energy Usage (%),Download Speed (Mbps),Upload Speed (Mbps),Ping (ms),Disk Write Time (s),Disk Read Time (s),Server RT,label
6100579.691,1929.421323,33.33734111,62.56191989,144.8725918,151.7889659,6.203014601,2989.314326,75.14277937,993.4136156,4312.569057,55.47244744,12.46981654,18.715858,4.248074882,44.52223205,0.182940748,0.109863749,0.676552273,29
5878708.17,3004.896909,29.93361405,61.1603935,137.6837634,145.7525451,7.31676977,2624.895808,68.18436883,1225.338654,5018.320806,63.2753623,9.967185276,8.284463832,1.855320944,67.18540127,0.24182181,0.123123754,1.150486807,29
5984162.747,1514.683484,30.9584956,67.00357112,138.1482468,152.8923173,14.95012495,2798.039916,68.15967056,1161.987225,4461.214883,61.70204789,29.95504735,19.68229852,2.663742623,64.90403888,0.202232931,0.121335964,0.914852734,29
6039911.995,3541.942779,30.46019939,56.70047465,141.556771,144.6108269,9.312962982,2830.483046,75.22992113,1038.951852,4980.113196,65.01953246,11.2226991,15.57044731,4.472481021,48.21605687,0.210159562,0.109409294,0.806492349,29
6473736.587,274.9920152,31.13527136,57.82931131,146.4915383,141.0386379,5.560980571,2683.872835,68.83470485,1140.995235,4750.265253,61.33420965,8.779489477,7.736535282,5.71011366,48.4875312,0.198016595,0.104747476,1.167889688,29
5970600.43,1617.162933,31.88273405,65.59745545,147.5957067,149.2449975,11.0306063,3097.349384,77.47891192,811.7988209,5106.800171,69.76792699,11.59250382,19.76851153,3.647772063,48.97823961,0.187286225,0.124380552,1.00572073,29
5922355.637,3082.783582,29.36505948,63.79905918,148.7431939,139.9568113,7.598575983,2794.613048,75.1751271,1030.974293,4432.844032,56.1638169,10.4883502,2.646647084,1.540493321,58.17706568,0.181236449,0.128651125,1.865728465,29
6443665.947,2778.892735,30.00266549,81.7203071,150.8794362,153.0725664,10.39713918,2818.26904,75.46443328,1059.307314,4509.417104,58.33058278,7.421107791,11.15466438,4.616462937,44.24941513,0.190154255,1.815843934,1.21668677,29
6202281.016,1513.885601,31.9675533,65.43843669,139.0924653,150.9304597,8.604333455,2756.342009,74.00540239,1014.276847,4061.211814,54.76429376,7.97332208,12.07237636,0.687922108,48.11156004,0.189089786,0.138360187,0.829403099,29
6189108.061,1852.532192,32.26682126,63.0188652,144.5040034,146.8976562,8.011784762,3187.953899,80.31577557,814.8019353,5618.363193,74.58895419,9.577213445,9.277449698,1.480581323,57.5018566,0.17900952,0.109252554,1.676762517,29
6179294.956,2347.741628,32.07197082,65.93552574,139.3674204,141.9848052,8.437707686,2913.192726,68.78452681,1147.480045,5171.048317,65.2939734,10.0111954,8.135467057,3.417443183,56.44223335,0.163438348,0.109925186,2.598001228,29
6253062.268,2941.462808,32.795232,81.14590041,150.6902945,147.8458583,9.686597674,2846.740036,72.54013979,1016.979495,4822.448203,59.84002803,8.056659748,11.00383522,4.756386616,47.48072182,0.1965117,1.936281751,1.214741207,29
6205375.363,626.12005,30.75122767,62.86554148,144.4431094,146.000457,4.765998436,3021.543894,78.41869266,844.2601876,5313.161746,74.21499274,4.703153769,3.888646747,3.843854907,54.96716475,0.189977353,0.105410962,0.806604009,29
5869276.384,1311.070606,31.00439924,71.45085978,149.4893336,142.9162133,9.03420666,2930.280367,70.11909027,1138.879545,3895.479657,53.98623333,6.833156901,3.957638404,2.025951372,42.78503646,0.163336087,0.112030006,0.691540829,29
6212148.984,1525.690423,31.89500449,73.32783861,139.8690668,141.0253456,97.16332358,3206.715613,80.49344729,859.8134452,5143.795348,69.53101725,98.33979333,4.752132874,1.179958847,85.46267792,0.197590136,0.118867854,0.814390857,29
6042216.625,704.530617,32.97272005,57.85135755,143.6392934,139.9397351,12.5432739,2723.615727,66.22972863,1308.654048,4772.150237,66.01603553,11.15962415,16.82357603,2.389822673,58.80150099,0.173739916,0.128590954,0.786869925,29
6404471.773,4657.819321,30.74462338,69.80358796,144.4312205,148.788694,8.843571735,2796.626599,72.52965602,1005.409483,4599.511433,59.7486245,8.001213119,19.83281114,2.305229551,44.22495426,0.227852983,0.123157479,1.134012895,29
6381205.784,1637.675227,32.47417384,67.63594128,149.8954169,140.8157616,7.541060998,2952.237612,75.18861066,937.326464,5161.088632,63.73525365,7.778555863,13.14286568,4.579341768,57.47342694,0.193415739,0.13778727,0.88136539,29
6464292.809,3522.853291,30.59594756,63.41001541,144.6497523,148.1023043,3.129354451,3005.727496,74.8147206,1038.393989,4890.41906,64.86850463,2.258592621,14.29167408,2.829318878,46.55612103,0.171160433,0.104805,1.131878313,29
6317072.986,2352.64876,32.24224091,65.14591989,137.3799923,151.0886157,7.993261617,2701.006316,71.0250454,1125.832209,4924.773066,67.36832716,10.02854089,8.543568695,3.442757971,56.57880071,0.169503093,0.110924735,2.657682125,29
6171052.531,2543.449541,39.41276467,81.17082933,150.1214278,139.0642311,8.019858331,2786.724973,71.26727631,1255.965369,3936.528083,50.63898507,5.341397706,5.466394451,2.94723147,61.28465748,0.166519389,0.124440373,0.864060672,29
6242817.585,2628.649195,33.24979584,89.0115098,143.337183,139.8627374,8.279423464,2952.810804,75.61852245,1050.987646,4892.942884,64.80330125,10.91970897,0.779646397,0.769761433,67.92809465,0.253022474,0.130048127,0.843592684,29
6369967.672,1954.964891,32.83957726,59.74506548,142.8785754,139.0926129,6.056486708,2796.297931,74.14702913,1034.618035,4424.373162,55.19971331,12.55226054,19.90162623,3.990576712,44.26487294,0.178715904,0.10659546,0.707928255,29
6356734.07,3957.775892,31.31228587,75.21336375,148.0576591,139.0267387,11.88116229,2959.300925,76.12899107,1084.526295,4375.585486,58.64854611,10.59164405,7.008980011,0.670789887,49.35843354,0.196652096,0.130023663,1.108968049,29
6144526.404,4103.870171,33.06487318,66.15504966,140.3249438,140.9584744,14.07499377,2775.766717,71.63495682,1212.899315,4008.091895,52.33846489,10.93642157,11.73358198,3.141279601,60.57930424,0.181815588,0.127202939,1.102468813,29
6066490.719,2637.726611,31.33365268,67.14857199,144.785217,141.8563876,9.15961606,2811.138199,69.62588376,1182.539061,4549.216586,57.6022421,8.297575044,26.16836238,3.933006387,45.54971509,0.1798464,0.111281289,1.092169335,29
6388499.332,2858.951374,31.34721216,104.2141225,139.2338436,152.9077447,5.257447987,2740.809674,70.19033467,1291.337728,3560.608342,45.71899644,4.818268123,0.043767814,0.15505755,318.8153419,0.214170438,0.10827173,3.167544557,29
6169717.342,472.1210123,36.97515509,66.42010082,150.2807692,143.1663412,62.68731723,3224.016529,74.60665633,840.4223407,4279.004309,54.00822441,74.53747967,11.05412793,1.179492612,64.75041567,0.228408267,0.122116788,0.628884699,29
6440425.041,2654.548563,33.88129674,93.90741827,145.8473553,151.7560029,8.104123523,2894.863638,68.67515362,1078.199642,5146.284066,65.80147712,9.416632178,27.02931302,0.919885623,65.02576608,0.194239754,0.105247688,1.278831345,29
6455400.81,4411.445175,30.50909012,59.54495011,139.3348446,151.4843452,6.418771135,2988.601514,75.6195829,1037.833083,4874.448106,65.6413589,7.528802541,6.974594097,2.695359458,75.39006322,0.186497929,0.128838777,0.949771469,29
5964428.978,2251.694916,27.46560623,61.79906001,138.0008539,143.0726426,7.270305637,2800.864615,71.29981172,1226.533818,3806.436503,53.07242417,8.59822561,13.51235596,2.523490849,45.44963983,0.237042616,0.118943112,1.813106172,29
6325139.997,269.6169186,31.45564472,60.34590803,139.1880013,152.6713144,5.550403128,2803.029948,70.16532036,1077.571359,4579.257601,56.68984865,8.376380803,7.507109869,5.605600655,47.07111931,0.205933563,0.105447157,1.201042922,29
6259993.435,3905.630277,30.63719132,60.40460039,145.3597063,152.0962572,64.75079786,2820.695681,76.09025962,957.0519241,4128.276009,55.69745551,55.42674983,16.46472375,0.835128338,83.53373269,0.203635946,0.124507166,1.090113963,29
6242817.585,2628.649195,33.24979584,89.0115098,143.337183,139.8627374,8.279423464,2952.810804,75.61852245,1050.987646,4892.942884,64.80330125,10.91970897,0.779646397,0.769761433,67.92809465,0.253022474,0.130048127,0.843592684,29
6188447.154,1784.81337,29.53670511,84.92736977,142.3067428,150.34453,9.980145333,2603.103756,70.95782478,1186.031751,4236.216944,54.37216743,9.496237998,1.348474035,1.635976565,199.4777092,0.212962187,0.129320915,0.759677007,29
6003290.178,2393.425215,29.88781318,61.89456485,149.3826543,148.9291534,7.544552388,2721.921885,70.62652727,1254.581878,4114.079241,52.26625642,8.273916193,14.03732591,2.567384075,44.40776548,0.23972955,0.120793904,1.80492872,29
5951019.388,1135.312384,31.54282599,64.74592771,143.6115995,140.1392748,11.70631425,2824.814077,73.14092322,1165.555661,4397.150143,56.81407304,14.32459822,12.63490095,1.559160917,73.75994548,0.202611848,0.104438683,2.846601292,29
6241698.27,2060.927673,31.63986008,88.19001282,149.0016248,144.0544036,4.562903109,2799.86947,72.05425509,1084.356953,4279.07026,55.82833456,3.847038799,21.89338045,2.095062913,54.82569219,0.20357345,0.146038642,7.910029205,29
6374895.112,3001.349122,29.89512275,71.31395742,146.4902608,140.3854868,4.837145333,2867.991324,72.95645554,1064.639672,4949.165846,63.28352277,7.974006527,5.750632813,3.629084807,68.27978093,0.20048547,0.112761185,0.99879468,29
6373175.524,2627.813708,36.76024054,78.55631971,149.6180301,143.5517665,7.9665648,2745.70319,69.61710518,1229.466451,3902.986226,55.01535668,5.163937567,5.458311444,2.918583503,62.3191941,0.175496337,0.118946788,0.881730906,29
6489727.838,2840.067606,38.77954702,77.43482781,138.0813473,147.9744674,97.74253656,2860.881459,72.10183074,961.7487772,5026.482974,65.02583605,101.8051984,34.97162089,1.559078833,53.24809832,0.18513275,0.106944183,1.243997269,29
6432672.062,0,30.62207254,60.80904645,142.6387856,150.0627514,7.909891088,2888.520397,71.78733735,1142.804594,4916.095254,62.99369151,6.927998622,6.348291038,1.997432384,58.4394649,0.171957584,0.111811191,0.943513339,29
6609389.611,3602.472655,30.97044453,65.22116257,142.1288224,140.0951856,7.228430334,3201.376825,80.65027227,627.6584482,5229.228001,70.63847827,10.11952288,10.77000463,4.573930164,47.04366869,0.178826975,0.125841121,0.71531884,29
6538003.435,2373.221279,33.10786223,68.07961921,140.4282654,148.3904777,6.810770977,3087.806297,75.75022773,879.2937676,4420.964273,54.59352642,7.858622233,6.789980666,2.831789835,51.61948135,0.190644176,0.129833057,1.535259215,29
6108375.332,3979.084797,31.07325441,57.3768087,147.9470984,151.9771981,9.342583898,2941.271138,76.1732045,917.0909783,4623.924815,61.01227025,11.60151224,5.955282915,5.27358776,47.28305653,0.193610008,0.111912575,1.046327972,29
6539323.558,1710.047424,32.71614994,62.62234062,140.4170717,142.8296608,8.030241722,3026.70106,80.10981643,758.4031862,5287.968297,74.81889787,10.08551792,9.645201129,1.425634933,57.57760952,0.189980864,0.104771132,1.736782357,29
5930069.24,1444.125648,27.97218632,64.17181903,144.9116624,146.354265,7.485142765,3168.445525,77.35507303,937.3669364,4309.733739,55.0125847,9.150258018,22.45660962,4.662738502,60.61247145,0.226020188,0.131291119,1.431735464,29
6437336.905,4500.004316,31.71699326,64.73042073,144.411501,149.9472703,10.10151153,2748.53798,71.58532411,1147.525708,4180.060674,58.43156808,6.283654933,6.646798673,4.573575397,41.02842722,0.164392209,0.113183785,0.778384686,29
6444465.873,941.3988649,28.9895636,65.6138749,138.5579591,149.7458455,7.625633303,3260.207581,82.20331174,780.0062589,4490.759839,57.76450692,7.821343246,4.550364471,1.9495875,44.78564047,0.181209377,0.115248823,1.19528006,29
6450810.86,3583.219029,33.26645915,63.99432009,139.2191898,145.2334011,7.128186223,3054.132996,72.885915,923.3533088,5035.751288,65.6715578,8.522203096,4.203744813,3.017242044,47.88025479,0.181260989,0.109808192,0.768731118,29
5929545.298,1144.120499,33.43598195,69.71869539,141.0378502,140.927792,10.83929529,2698.088046,70.91450405,1299.777327,5012.414704,65.07581872,7.348911432,7.322823307,1.548147622,66.54433603,0.187613285,0.140629729,2.427534016,29
6411417.103,1800.064212,30.48292984,85.21052013,148.651627,151.6050084,2.321148671,3024.978224,74.76725843,847.3701846,4246.02466,52.51453278,4.900813246,16.15304992,2.340517457,65.74565953,0.174529439,0.107067861,1.156200978,29
6470956.661,1754.255559,31.31019406,59.71575931,151.6664409,145.6066203,10.99595021,2763.440602,68.39320427,1182.467276,4470.668756,58.75027799,8.410494799,12.17266803,1.192248325,57.34755355,0.166934279,0.105723546,0.762929454,29
5744100.642,3364.677875,30.99987129,65.69684457,151.6444533,143.6815139,7.844320191,2691.599617,66.97011654,1350.122177,3875.360719,49.82930414,7.790569496,11.2812601,7.930159233,43.27878667,0.18159918,0.108186057,0.820829466,29
6000749.405,4441.748849,32.48007682,65.1760833,150.1241186,141.0133362,10.2186912,2746.816613,74.23574,1084.587301,4382.93464,56.11822756,5.992395644,7.161247358,4.591272727,41.96650015,0.177740201,0.107421621,0.785137895,29
6007273.72,1074.754603,31.46768174,71.48353112,138.512199,148.4636709,10.66411599,2758.626905,68.09277634,1247.328725,5131.375906,65.71885874,7.05072108,7.770773561,1.514045524,68.69483591,0.196566727,0.144080316,2.404652705,29
5991940.527,4402.405269,30.74850305,73.80047709,141.6185666,150.8226763,12.025801,3187.712833,75.67393368,895.3506562,4336.125243,56.53771077,7.591214945,15.8062692,4.78286654,68.82565368,0.170215488,0.120325735,1.34715716,29
6146842.63,3076.670909,32.4034343,64.59600605,139.6486187,138.8809391,7.516664556,2601.659103,69.23889601,1255.015153,4140.430887,55.0628554,9.29393015,10.78357058,2.543559387,51.948266,0.198088956,0.111275194,1.717275576,29
6385435.596,779.5858977,30.47148697,61.48072366,140.1656276,147.0965045,10.58580726,2679.461782,71.44171483,1137.755502,4993.833318,67.83533121,10.05435148,3.18479323,3.65517152,58.01423174,0.171220937,0.110686168,0.867265728,29
6289116.778,3467.835524,30.88378736,57.66730721,151.1272127,139.815221,9.332931238,2698.866381,68.48549864,1237.23679,4819.137901,64.99100716,7.237772616,14.05119932,4.308604014,47.27670549,0.189434962,0.126637874,0.83065307,29
6062193.338,1878.595669,32.75847703,63.7680987,138.1636693,147.4971988,6.204820868,2925.332246,70.95792077,1043.42257,4296.264307,55.84751703,11.88128351,18.68989005,4.172307984,46.29083145,0.181941607,0.113436608,0.642436476,29
6249753.613,279.4103467,32.398996,89.64459261,150.6584246,141.5879969,101.3059401,2956.990116,75.94221686,814.417409,4570.44279,58.45687478,101.3118351,1.471867135,1.496274669,68.12304345,0.185206392,0.121434279,1.95188827,29
6241698.27,2060.927673,31.63986008,88.19001282,149.0016248,144.0544036,4.562903109,2799.86947,72.05425509,1084.356953,4279.07026,55.82833456,3.847038799,21.89338045,2.095062913,54.82569219,0.20357345,0.146038642,7.910029205,29
6043459.35,1731.4689,32.37830349,62.53428983,146.6561774,150.8345678,16.96023524,3054.829707,78.00425562,775.2523791,4391.087103,59.36128794,8.256378895,22.99443692,4.808764758,56.09977975,0.189983558,0.119654013,0.615096226,29
6667064.914,4225.763133,32.13261101,95.56701886,139.3449797,143.4359263,9.589964957,2908.544766,77.10505933,982.1834682,4632.757959,59.4316778,10.008932,0.694315913,1.631668482,71.513462,0.186291558,0.127756225,0.991710098,29
6408087.859,2811.631138,40.10589824,76.43171964,146.1767934,142.8321525,95.2365461,2955.730004,74.89252142,958.67295,5263.087956,63.2769851,97.46926113,35.55455088,1.630413871,55.38693763,0.193682445,0.109621503,1.214604879,29
5879828.76,1619.163065,29.95974908,61.85336605,148.5814101,150.6208015,16.6544629,3140.147714,76.36956388,823.589523,4503.256799,56.08439119,8.220270406,22.22373511,4.63336731,56.11208885,0.185315082,0.124214492,0.594982101,29
6135002.921,2031.143606,31.58271435,85.2853296,147.0428937,146.136482,7.209379918,3012.953716,76.66153142,831.032844,4972.353752,64.95842721,21.36568656,8.843022033,1.266304495,55.53407935,0.165338109,0.108181453,0.814012822,29
6155332.079,1478.212611,31.11219558,63.71004025,139.3783303,143.0667789,8.450350867,2906.941356,73.93436571,995.9777579,4104.232817,55.21107678,7.854062172,11.55867632,0.660892243,44.89879176,0.182052948,0.144225493,0.848839064,29
6198734.057,977.3335303,31.77661667,86.00579469,144.5946104,147.0607837,7.830322598,2897.441079,72.31496148,1034.416459,4521.423187,55.70936627,9.958734516,4.970018097,1.013063574,54.65222645,0.218893951,0.105446969,0.763899247,29
6275950.849,66.35547348,31.47124958,59.5513228,144.0778562,144.2464862,13.59702128,3065.668614,76.19468843,840.2245684,5545.194217,73.82214092,3.977042325,8.476034266,2.017151569,61.33936773,0.166495745,0.119741141,0.840252488,29
6208658.396,2893.697652,33.64580592,76.54168167,145.7805825,144.2785692,7.531787207,2587.983564,69.30015277,1208.432059,4929.15525,62.0857266,10.1460874,21.98950626,4.523113001,204.3279775,0.224223601,0.120160333,1.012192972,29
6320014.692,2509.068503,31.81549493,62.54377902,146.450295,148.2220395,8.625755886,2788.779651,74.13532389,1145.106955,4888.951373,64.06102435,9.602560237,8.552489563,3.436381412,58.18625805,0.177352112,0.106403316,2.558786422,29
5981297.906,706.4343427,30.6815958,63.00466257,145.3933022,143.4109191,8.997922101,2988.932881,73.90179494,1006.53336,4270.927159,54.50456453,14.29456888,16.55297849,1.410598972,73.03479776,0.178279511,0.108199145,0.829124484,29
5922135.847,1141.19981,29.99034605,62.01001503,145.9031259,149.2112918,11.87843847,2662.240115,69.87802252,1172.067626,4269.395845,53.10591433,13.46003398,13.61296716,1.414432484,73.49531373,0.207744427,0.112705729,2.851149806,29
6007381.733,1799.973709,32.04609505,59.91010254,146.8991329,147.6864443,11.91405447,2798.893973,70.14596899,1122.289067,4476.843457,59.43463091,8.676985074,12.65251862,1.265172436,53.53092707,0.170512083,0.109912656,0.777890386,29
6267392.299,3378.649161,32.56292834,62.1921808,144.0252835,143.8057092,6.846897993,2957.66404,78.1441922,980.3531694,5345.930184,70.6387753,8.753438694,4.163933202,3.017765792,50.45004585,0.189088131,0.109478892,0.787914401,29
6452175.889,3539.339877,30.7169906,56.0543925,151.2813351,152.178105,9.56712527,2855.245596,72.66465929,1115.444574,4796.671535,66.87611726,10.60273587,14.50883945,4.606075268,50.04869786,0.196302747,0.109921787,0.798750639,29
6270144.074,3356.715553,28.67442946,112.4743943,142.6158984,151.0798819,9.774213389,2918.599868,74.38578272,1141.541906,4189.821624,52.13654295,10.07442321,1.400538642,0.86008103,294.4903394,0.223896366,0.110762988,1.052743035,29
6430369.965,2186.314537,33.66373746,72.61133219,144.6992237,149.1782096,57.66135868,3153.793828,76.54074611,824.0661817,5056.034871,68.30523396,51.45385929,10.31877236,2.629296449,66.22566476,0.194273922,0.108986614,2.86432784,29
6230683.355,4548.266204,31.77395659,95.7605647,137.5696717,142.3364786,8.749358908,2890.80024,75.84944611,994.3530242,4511.56816,60.90831187,10.37164283,0.694935141,1.746911852,70.63043044,0.179819158,0.122156753,0.992636391,29
6471405.689,4261.339796,31.03164566,70.61363446,148.4984568,148.860434,26.46301091,2789.329068,70.18880034,995.0811369,4816.024315,67.05943905,18.25151222,2.662315522,2.902141889,60.22651893,0.181357089,4.513359807,0.837371768,29
6552323.764,2547.656019,32.77464646,64.75021809,138.2980366,139.4021816,7.118097053,3141.547273,75.96648861,918.1125843,4545.90678,57.28379676,7.406569087,6.85283533,2.695948543,53.96022082,0.196560972,0.120297506,1.561725335,29
6009967.74,2912.212096,40.60317315,72.90465959,139.0388097,149.6478601,95.20189141,3009.466802,76.27650188,912.2547615,5009.654829,63.53638727,96.2842677,34.58248082,1.659343822,54.52794198,0.193423557,0.111648985,1.270146003,29
6532781.236,291.8997754,34.13620374,85.74233107,146.7074488,152.0370503,98.68548101,3123.984194,81.80325516,800.8888621,4662.877623,58.49940486,102.6850851,1.463712708,1.574449969,68.97030418,0.178918286,0.130565725,1.910721171,29
6317072.986,2352.64876,32.24224091,65.14591989,137.3799923,151.0886157,7.993261617,2701.006316,71.0250454,1125.832209,4924.773066,67.36832716,10.02854089,8.543568695,3.442757971,56.57880071,0.169503093,0.110924735,2.657682125,29
6220341.92,281.9268253,33.10856193,87.88719744,143.7603198,143.9115188,98.83926927,3251.658575,77.20378052,793.8481742,4383.420008,56.17334312,102.9763445,1.469140827,1.482977859,71.6495528,0.184425429,0.124775235,1.912133839,29
6221620.957,3098.750801,29.75931249,70.41370265,148.4481059,140.6832782,4.786798565,2814.151005,70.35791026,1086.410045,4874.149045,63.7261144,7.797658826,5.517891034,3.681052543,63.70554491,0.202051921,0.110744194,0.959750208,29
6215778.604,2218.544567,31.67447407,62.63650859,143.6933091,144.5155499,12.50889557,2887.3289,76.49163568,968.6607899,4572.200533,60.72962302,14.36853922,25.80899558,2.716760729,52.16964436,0.196394736,0.126171699,1.233033609,29
6202281.016,1513.885601,31.9675533,65.43843669,139.0924653,150.9304597,8.604333455,2756.342009,74.00540239,1014.276847,4061.211814,54.76429376,7.97332208,12.07237636,0.687922108,48.11156004,0.189089786,0.138360187,0.829403099,29
6485669.059,3622.662853,32.05046919,68.46715789,151.2783292,144.3243907,5.626668932,2923.314007,70.35114547,1112.16693,5037.958747,65.56193163,24.77073869,19.09136199,2.326757679,39.6588827,0.180513651,0.128035965,0.855621959,29
6422465.497,4617.220761,31.98610274,67.74099901,151.1277916,143.5006623,9.327003024,2935.591816,69.79611446,1153.196136,4604.849084,59.41220415,9.175878834,3.000219658,1.989377748,96.32769087,0.19210488,0.126202775,1.653619414,29
6281740.934,3895.686677,30.12702718,61.19246218,138.809856,146.2293216,9.218889631,3081.081327,77.07016915,945.0739086,4989.591118,62.97005566,7.140003942,7.408616658,2.233187142,57.6720393,0.190737372,0.112633804,1.270421317,29
6331095.799,97.21145348,30.9134122,92.4728648,147.1981007,141.3845728,7.013417838,2775.537127,70.34046969,1101.727813,4011.407535,55.02627318,7.856124268,4.160375505,2.774044744,70.87225334,0.291407949,0.107648552,8.175727607,29
5855176.262,1125.16529,28.78635963,62.95101933,146.7458477,148.0386356,12.6717837,2743.01271,72.22490746,1199.778566,4227.278046,53.57539365,13.12566012,13.06991733,1.557983204,74.75354782,0.203480386,0.110382819,2.974443053,29
6325853.139,2875.985014,34.58101974,73.79717035,147.5191947,146.5525841,8.093162058,2560.140491,68.00205774,1238.018461,4733.951079,63.20456202,10.66199461,21.71145712,4.75495048,202.528657,0.219984539,0.126690429,1.00833628,29
6373175.524,2627.813708,36.76024054,78.55631971,149.6180301,143.5517665,7.9665648,2745.70319,69.61710518,1229.466451,3902.986226,55.01535668,5.163937567,5.458311444,2.918583503,62.3191941,0.175496337,0.118946788,0.881730906,29
6159517.871,667.4356353,31.87651523,59.75354018,142.5251573,152.8482152,4.5897171,3054.371244,81.8021705,855.3165192,5376.63079,72.45619161,4.563663648,3.732523264,3.867868635,52.38666792,0.193644818,0.10517797,0.844141077,29
6390960.101,523.3381714,30.7014241,86.8201815,150.2856882,139.7447222,7.153615971,2970.229325,70.67821026,978.301466,4140.439919,51.28750378,4.894616075,3.36146109,2.150444688,46.94897026,0.209565986,0.126395137,7.916850402,29
6003290.178,2393.425215,29.88781318,61.89456485,149.3826543,148.9291534,7.544552388,2721.921885,70.62652727,1254.581878,4114.079241,52.26625642,8.273916193,14.03732591,2.567384075,44.40776548,0.23972955,0.120793904,1.80492872,29
6021262.817,3460.722561,31.79428587,62.98063609,146.7289398,149.9477533,9.992898017,2646.010341,64.43838139,1232.45798,5072.467545,63.26459854,6.873856486,13.43419727,4.37755962,45.66710192,0.189157207,0.123841313,0.838929917,29
6321846.016,803.5513518,31.09604239,60.82616569,147.5051135,138.8434777,9.763503285,2785.693667,68.74141276,1097.343645,5352.504669,65.88251478,9.713443615,3.229584691,3.718075933,58.69225355,0.173520792,0.107036486,0.803055258,29
5929545.298,1144.120499,33.43598195,69.71869539,141.0378502,140.927792,10.83929529,2698.088046,70.91450405,1299.777327,5012.414704,65.07581872,7.348911432,7.322823307,1.548147622,66.54433603,0.187613285,0.140629729,2.427534016,29
6178111.041,2679.654669,31.5861688,90.77615123,140.1672388,139.8008063,8.840295605,2958.244142,73.93797749,1073.152723,4668.664858,65.04142716,10.2934858,0.777899823,0.766877644,71.49210859,0.242676456,0.130711771,0.884507516,29
6249753.613,279.4103467,32.398996,89.64459261,150.6584246,141.5879969,101.3059401,2956.990116,75.94221686,814.417409,4570.44279,58.45687478,101.3118351,1.471867135,1.496274669,68.12304345,0.185206392,0.121434279,1.95188827,29
6399352.729,2145.529676,29.92145543,80.42195376,140.3767191,144.6026028,4.792385721,2954.951907,73.08881967,999.2922592,4281.532943,53.41954473,3.895010721,21.30937649,2.141086382,51.04287625,0.204929281,0.136843953,7.764958707,29
5931185.199,2557.366682,33.21549854,90.9883798,139.1294383,143.8878837,8.27739647,2774.800209,75.33564454,1044.682714,4887.720859,65.02178796,10.49740927,0.767946537,0.737689087,72.00706699,0.251487917,0.123584827,0.838014917,29
6331167.135,3867.92426,32.13316095,73.87485125,141.6133224,139.669364,12.11135349,2717.60187,71.81521144,1060.561462,4594.361701,58.90585956,10.29743225,6.688420085,0.709605529,53.64636445,0.190621566,0.124903988,1.063437472,29
6291995.08,1774.54774,30.26353671,86.15143227,151.1736327,146.9836654,10.36671077,2780.250943,67.03319825,1255.188642,4282.778273,56.5592084,9.878469252,1.289396515,1.700652809,209.1253844,0.209908307,0.119631728,0.735172978,29
6002968.168,1885.468424,33.67306367,62.6195586,147.1137664,139.7643806,7.049596974,2767.043869,67.29592888,1210.493139,4223.1598,55.57236615,13.77573752,12.23705918,4.617432185,72.00587106,0.172474231,0.125077779,0.89016388,29
6093281.316,2981.36439,30.1232556,65.46898681,148.2952113,149.1826724,8.443577307,2694.958333,65.43191304,1200.844187,4119.610596,51.67348801,7.824667549,7.565316928,1.645013843,45.56187884,0.184833305,0.126814916,0.764698401,29
6208658.396,2893.697652,33.64580592,76.54168167,145.7805825,144.2785692,7.531787207,2587.983564,69.30015277,1208.432059,4929.15525,62.0857266,10.1460874,21.98950626,4.523113001,204.3279775,0.224223601,0.120160333,1.012192972,29
6249753.613,279.4103467,32.398996,89.64459261,150.6584246,141.5879969,101.3059401,2956.990116,75.94221686,814.417409,4570.44279,58.45687478,101.3118351,1.471867135,1.496274669,68.12304345,0.185206392,0.121434279,1.95188827,29
6388499.332,2858.951374,31.34721216,104.2141225,139.2338436,152.9077447,5.257447987,2740.809674,70.19033467,1291.337728,3560.608342,45.71899644,4.818268123,0.043767814,0.15505755,318.8153419,0.214170438,0.10827173,3.167544557,29
5952047.519,57.95690751,32.97211121,62.46969839,144.2746937,152.0422433,5.301510363,2986.450668,74.50111914,887.331703,5348.641943,69.69984472,4.871020935,8.718258043,7.16202856,59.80359638,0.203052955,0.129547774,2.398264969,29
6050270.329,1534.825202,31.23227285,65.22335106,142.9410449,142.9950749,8.171175954,3039.511849,74.48148085,918.5434728,5171.467123,64.01694228,7.246960145,12.55401354,4.784884924,56.61051538,0.194488795,0.143239775,0.878208526,29
6052621.622,1483.774342,28.11858542,64.04112136,137.6030896,151.0213041,7.551795178,2927.154326,74.074392,882.0342802,4416.313309,55.65519838,8.946209979,22.58430405,4.758937912,65.08068424,0.222467958,0.130775617,1.41828546,29
5922664.637,961.7305773,29.01143932,68.99371333,138.5974317,151.3181176,7.962952569,3191.10218,84.86182731,714.1136818,4802.607586,61.82748298,7.818319129,4.659664905,2.076180255,45.16145375,0.185805957,0.115979951,1.224711615,29
6160925.177,3856.402631,33.99951351,68.92809146,137.6084623,151.3605353,14.41266826,2725.925771,69.66753261,1244.287396,4047.985195,50.20268594,11.25054883,11.65667927,2.95624786,61.2310319,0.185018736,0.124003003,1.170084422,29
